i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
60,4.366,-0.324,1.35,0.875,0.75,1.0,0.812,0.071,-0.143,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.4,1000,50,NONE
61,4.366,-0.294,1.401,0.875,0.75,1.0,0.812,0.071,-0.143,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.4,1000,50,NONE
62,4.366,-0.395,1.346,0.875,0.75,1.0,0.812,0.071,-0.143,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.4,1000,50,NONE
63,4.366,-0.353,1.399,0.875,0.75,1.0,0.812,0.071,-0.143,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.4,1000,50,NONE
64,4.37,-0.325,1.379,1.0,0.875,1.0,1.0,0.0,-0.125,-0.0,0.0,0.0,0.62,0.0,0.001,4,0.4,1000,50,NONE
65,4.37,-0.373,1.363,1.0,0.875,1.0,1.0,0.0,-0.125,-0.0,0.0,0.0,0.62,0.0,0.001,4,0.4,1000,50,NONE
66,4.37,-0.268,1.388,1.0,0.875,1.0,1.0,0.0,-0.125,-0.0,0.0,0.0,0.62,0.0,0.001,4,0.4,1000,50,NONE
67,4.37,-0.282,1.485,1.0,0.875,1.0,1.0,0.0,-0.125,-0.0,0.0,0.0,0.62,0.0,0.001,4,0.4,1000,50,NONE
68,4.37,-0.293,1.437,1.0,0.875,1.0,1.0,0.0,-0.125,-0.0,0.0,0.0,0.62,0.0,0.001,4,0.4,1000,50,NONE
69,4.37,-0.363,1.37,1.0,0.875,1.0,1.0,0.0,-0.125,-0.0,0.0,0.0,0.62,0.0,0.001,4,0.4,1000,50,NONE
70,4.37,-0.251,1.444,1.0,0.875,1.0,1.0,0.0,-0.125,-0.0,0.0,0.0,0.62,0.0,0.001,4,0.4,1000,50,NONE
71,4.37,-0.32,1.415,1.0,0.875,1.0,1.0,0.0,-0.125,-0.0,0.0,0.0,0.62,0.0,0.001,4,0.4,1000,50,NONE
72,4.37,-0.315,1.432,1.0,0.875,1.0,1.0,0.0,-0.125,-0.0,0.0,0.0,0.62,0.0,0.001,4,0.4,1000,50,NONE
73,4.442,-0.306,1.368,0.806,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.144,0.743,0.0,0.001,4,0.4,1000,50,NONE
74,4.442,-0.375,1.4,0.806,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.144,0.743,0.0,0.001,4,0.4,1000,50,NONE
75,4.442,-0.323,1.394,0.806,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.144,0.743,0.0,0.001,4,0.4,1000,50,NONE
76,4.442,-0.31,1.422,0.806,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.144,0.743,0.0,0.001,4,0.4,1000,50,NONE
77,4.442,-0.335,1.393,0.806,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.144,0.743,0.0,0.001,4,0.4,1000,50,NONE
