i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
301,5.295,0.097,1.811,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
302,5.295,0.044,1.763,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
303,5.295,0.086,1.748,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
304,5.295,0.109,1.824,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
305,5.295,0.119,1.794,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
306,5.295,0.115,1.79,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
307,5.295,0.049,1.733,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
308,5.295,0.171,1.829,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
309,5.295,0.017,1.838,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.002,4,0.4,1000,50,NONE
310,5.295,0.058,1.777,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
311,5.295,0.023,1.814,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
312,5.295,0.131,1.81,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
313,5.295,0.062,1.861,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
314,5.295,0.146,1.872,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
315,5.295,0.097,1.755,0.73,0.5,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,0.756,0.952,0.001,4,0.4,1000,50,NONE
