i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.462,-1.068,0.523,0.721,0.625,0.5,0.75,0.357,0.0,-0.0,0.0,-0.226,0.634,0.1,0.001,4,0.2,1000,50,NONE
1,3.616,-1.03,0.578,0.794,0.625,1.0,0.833,0.143,0.0,-0.0,0.0,-0.231,0.29,0.161,0.001,4,0.2,1000,50,NONE
2,3.649,-1.035,0.643,0.673,0.75,0.5,1.0,0.143,-0.045,-0.0,0.0,-0.32,0.735,0.213,0.001,4,0.2,1000,50,NONE
3,3.649,-0.945,0.662,0.673,0.75,0.5,1.0,0.143,-0.045,-0.0,0.0,-0.32,0.735,0.213,0.001,4,0.2,1000,50,NONE
4,3.649,-1.003,0.696,0.673,0.75,0.5,1.0,0.143,-0.045,-0.0,0.0,-0.32,0.735,0.213,0.001,4,0.2,1000,50,NONE
5,3.649,-0.903,0.785,0.673,0.75,0.5,1.0,0.143,-0.045,-0.0,0.0,-0.32,0.735,0.213,0.001,4,0.2,1000,50,NONE
6,3.649,-0.869,0.787,0.673,0.75,0.5,1.0,0.143,-0.045,-0.0,0.0,-0.32,0.735,0.213,0.001,4,0.2,1000,50,NONE
7,3.888,-0.88,0.805,0.843,0.5,0.5,1.0,0.357,0.0,-0.0,0.0,-0.271,0.721,0.238,0.001,4,0.2,1000,50,NONE
8,4.09,-0.807,0.842,0.733,0.5,1.0,0.591,0.5,0.0,-0.0,0.0,-0.125,0.373,0.518,0.001,4,0.2,1000,50,NONE
9,4.09,-0.739,0.87,0.733,0.5,1.0,0.591,0.5,0.0,-0.0,0.0,-0.125,0.373,0.518,0.001,4,0.2,1000,50,NONE
10,4.09,-0.714,0.969,0.733,0.5,1.0,0.591,0.5,0.0,-0.0,0.0,-0.125,0.373,0.518,0.001,4,0.2,1000,50,NONE
11,4.09,-0.729,0.882,0.733,0.5,1.0,0.591,0.5,0.0,-0.0,0.0,-0.125,0.373,0.518,0.001,4,0.2,1000,50,NONE
12,4.527,-0.716,0.964,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.2,1000,50,NONE
13,4.527,-0.753,0.923,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.2,1000,50,NONE
14,4.527,-0.806,0.914,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.2,1000,50,NONE
15,4.527,-0.716,1.043,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.2,1000,50,NONE
16,4.652,-0.609,1.017,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
17,4.652,-0.658,1.025,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
18,4.652,-0.704,0.988,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
19,4.652,-0.621,1.01,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
20,4.652,-0.628,1.111,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
21,4.652,-0.63,1.114,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
22,4.652,-0.682,1.1,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
23,4.652,-0.646,1.119,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
24,4.652,-0.53,1.088,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
25,4.652,-0.568,1.168,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
26,4.652,-0.584,1.135,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
27,4.652,-0.626,1.158,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
28,4.652,-0.619,1.123,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
29,4.652,-0.474,1.135,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.2,1000,50,NONE
