i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
242,4.946,-0.009,1.736,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
243,4.946,-0.031,1.724,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
244,4.946,-0.03,1.707,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
245,4.946,-0.106,1.712,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
246,4.946,-0.042,1.647,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
247,4.946,-0.08,1.646,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
248,4.946,-0.054,1.622,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
249,4.946,-0.015,1.686,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
250,4.946,-0.074,1.662,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
251,4.946,-0.018,1.75,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
252,4.946,-0.064,1.688,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
253,4.946,0.009,1.679,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
254,4.946,-0.013,1.663,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
255,4.946,-0.164,1.668,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
256,4.946,-0.14,1.606,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
257,4.946,-0.087,1.668,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
258,4.946,-0.187,1.649,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
259,4.946,-0.1,1.646,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
260,4.946,0.034,1.707,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
261,4.946,-0.098,1.705,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
262,4.946,-0.031,1.658,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
263,4.946,-0.067,1.691,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
264,4.946,-0.158,1.686,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
265,4.946,-0.07,1.667,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
266,4.946,-0.118,1.647,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
267,4.946,-0.065,1.703,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
268,4.946,-0.125,1.677,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
269,4.946,-0.008,1.687,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
270,4.946,0.003,1.732,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
271,4.946,-0.035,1.752,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
272,4.946,0.036,1.728,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
273,4.946,-0.018,1.699,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
274,4.946,-0.17,1.654,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
275,4.946,-0.07,1.66,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
276,4.946,-0.071,1.684,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
277,4.946,-0.022,1.696,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
278,4.946,-0.026,1.694,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
279,4.946,-0.077,1.674,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
280,4.946,-0.002,1.666,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
281,4.946,-0.155,1.652,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
282,4.946,-0.117,1.677,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
283,4.946,-0.184,1.643,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
284,4.946,-0.068,1.678,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
285,4.946,-0.138,1.656,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
286,4.946,-0.081,1.689,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
287,4.946,0.047,1.727,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
288,4.946,-0.13,1.657,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,NONE
